pvals_adj	fc	AUROC	cluster	Gene	cell_type
1.2651336984764797e-58	0.9586858	0.619602691118904	Monocyte	TUT4	Monocyte
1.5466023976432402e-58	0.9216272	0.6195108753039443	Monocyte	NBEAL2	Monocyte
1.5767218230526025e-58	0.96203566	0.619501895547591	Monocyte	BRCA1	Monocyte
1.7202359803083806e-58	0.97809327	0.619462466519695	Monocyte	FARS2	Monocyte
1.7326810213685277e-58	0.93511707	0.6194590735172946	Monocyte	TXN2	Monocyte
1.777766538240894e-58	0.94847286	0.6194473442589961	Monocyte	ASH2L	Monocyte
2.455543618362938e-58	0.8029988	0.6193002751549447	Monocyte	LHX5	Monocyte
2.466088947556036e-58	0.94945854	0.6192981984034753	Monocyte	AC012291.3	Monocyte
2.4661169088770044e-58	0.8324652	0.6192980521533719	Monocyte	MIF4GD	Monocyte
2.517291869875228e-58	0.94951946	0.6192886336467083	Monocyte	SELP	Monocyte
2.6096256986717818e-58	0.9485238	0.6192720781349953	Monocyte	CSNK1D	Monocyte
2.6462353470567576e-58	0.96054196	0.6192656431304425	Monocyte	ECE1	Monocyte
2.7409736416176767e-58	0.8451764	0.6192494678689985	Monocyte	AP000662.1	Monocyte
3.120479371410495e-58	0.8907841	0.6191902950771337	Monocyte	FGR	Monocyte
3.221233666699516e-58	0.94021916	0.6191757870668694	Monocyte	AC110741.1	Monocyte
3.338590786832415e-58	0.92755413	0.6191594655553219	Monocyte	AP006545.3	Monocyte
3.463607817167164e-58	0.9604083	0.6191425590433606	Monocyte	AC010542.3	Monocyte
3.7322955713967e-58	0.9131537	0.6191084827692515	Monocyte	AL359922.1	Monocyte
3.8000324834794285e-58	0.93859464	0.619100205013395	Monocyte	PNKD	Monocyte
4.46318735401695e-58	0.9641087	0.6190268459614935	Monocyte	GON4L	Monocyte
6.823027034179059e-58	0.90994185	0.6188335618247449	Monocyte	MEF2D	Monocyte
8.172899113168787e-58	0.9682165	0.6187513985166144	Monocyte	Z82190.2	Monocyte
8.660030150147212e-58	0.75671124	0.6187249857479273	Monocyte	HOXD-AS2	Monocyte
8.83785949985579e-58	0.92679226	0.6187154794912018	Monocyte	CEP68	Monocyte
1.044968238427306e-57	0.9205044	0.6186391369371894	Monocyte	FXYD2	Monocyte
1.1008793660095238e-57	0.95863485	0.6186151811702407	Monocyte	PLCL2	Monocyte
1.2128666503691201e-57	0.9573473	0.6185706041387025	Monocyte	MARK3	Monocyte
1.2542434777095751e-57	0.9723764	0.6185552186278171	Monocyte	PRKCB	Monocyte
1.4672541616932762e-57	0.9378031	0.6184832050768676	Monocyte	SH3BP5	Monocyte
2.1954625226571038e-57	0.8701874	0.6182988129464102	Monocyte	STX10	Monocyte
2.3280857832439727e-57	0.9265262	0.6182718151773092	Monocyte	NOCT	Monocyte
2.391135323895411e-57	0.96298945	0.6182595009185969	Monocyte	AUH	Monocyte
2.4557628908307322e-57	0.9367384	0.6182470696598017	Monocyte	AC007271.1	Monocyte
2.6097715598101674e-57	0.9629708	0.6182189311398938	Monocyte	SFMBT2	Monocyte
2.812201967028586e-57	0.9535908	0.618184737865702	Monocyte	AC009950.1	Monocyte
3.3134543670116023e-57	0.9416565	0.6181090973121863	Monocyte	AC007998.2	Monocyte
3.3815877225687283e-57	0.9041886	0.6180995325554193	Monocyte	NOL4L-DT	Monocyte
4.1628663082429947e-57	0.8020927	0.6180038264877072	Monocyte	SIX1	Monocyte
4.677661895390799e-57	0.945476	0.6179502989498364	Monocyte	DHCR24	Monocyte
5.73199279195031e-57	0.9757633	0.6178564356334282	Monocyte	ATXN7L1	Monocyte
5.934234495830088e-57	0.9762712	0.6178400263718187	Monocyte	TYW1B	Monocyte
6.05357312939339e-57	0.944918	0.6178307833652792	Monocyte	RUFY1	Monocyte
6.762013484746275e-57	0.9327888	0.617779888329271	Monocyte	BCAR4	Monocyte
8.222606829904208e-57	0.94743884	0.6176899737656565	Monocyte	SLC31A1	Monocyte
8.609390967754728e-57	0.8679655	0.6176686505005702	Monocyte	RNH1	Monocyte
9.398166821295542e-57	0.9644112	0.6176282269719706	Monocyte	ANKRD28	Monocyte
1.1790103011621982e-56	0.8117362	0.6175230731475743	Monocyte	PAX9	Monocyte
1.2649793243632448e-56	0.93697774	0.6174906641246449	Monocyte	ANKRD13D	Monocyte
1.4703487823215284e-56	0.93726325	0.6174209613253301	Monocyte	GNB5	Monocyte
1.7454099633451706e-56	0.78618455	0.6173416937692484	Monocyte	PAX1	Monocyte
1.77809748160448e-56	0.9426658	0.6173330357631228	Monocyte	RACGAP1	Monocyte
1.9698165653280957e-56	0.9012317	0.6172855922295565	Monocyte	SLC12A9	Monocyte
2.0839696347102157e-56	0.95612925	0.6172592964609522	Monocyte	CDC123	Monocyte
2.669250042402484e-56	0.94467545	0.6171449581300579	Monocyte	SEC23B	Monocyte
3.8551762764506336e-56	0.9602532	0.6169745182594717	Monocyte	ARNT	Monocyte
4.291817985371227e-56	0.9591734	0.6169246762242084	Monocyte	MBTD1	Monocyte
5.832104901144261e-56	0.9570645	0.6167819068731991	Monocyte	ARHGAP17	Monocyte
6.737770290372351e-56	0.9629272	0.6167141930752916	Monocyte	ARFIP1	Monocyte
8.784210331371735e-56	0.9730652	0.6165908749880441	Monocyte	AL354833.1	Monocyte
9.238288581632654e-56	0.96565795	0.6165674457214678	Monocyte	AL356234.2	Monocyte
9.614412969331654e-56	0.84524477	0.6165487257082234	Monocyte	HOXA-AS3	Monocyte
1.4212943010967856e-55	0.97173136	0.6163673463298975	Monocyte	ATP11A	Monocyte
1.4242884942355302e-55	0.9467987	0.6163662348291111	Monocyte	PIK3CG	Monocyte
1.680722884646289e-55	0.94670916	0.616289014774478	Monocyte	AC087482.1	Monocyte
1.8706713283989997e-55	0.96596646	0.6162388509889871	Monocyte	MFSD4B	Monocyte
2.21442585332909e-55	0.9747091	0.6161602269333606	Monocyte	ARHGAP15	Monocyte
2.2836800587479317e-55	0.98027384	0.6161458066731582	Monocyte	AC064875.1	Monocyte
2.309066856607889e-55	0.9082286	0.6161405416694332	Monocyte	AATBC	Monocyte
2.592949269651466e-55	0.92956614	0.6160861951309831	Monocyte	LINC00996	Monocyte
2.9920289246820826e-55	0.9556675	0.6160193295836757	Monocyte	CERK	Monocyte
3.046735201743644e-55	0.9320053	0.6160106423275294	Monocyte	RIBC2	Monocyte
3.2065285788684467e-55	0.96764386	0.6159866280605394	Monocyte	AC108010.1	Monocyte
3.443562772140509e-55	0.92939514	0.6159532245369064	Monocyte	CCDC88B	Monocyte
3.609055029016941e-55	0.9720436	0.6159311407712821	Monocyte	MNAT1	Monocyte
3.62438307574355e-55	0.9546207	0.6159290347697921	Monocyte	APPL2	Monocyte
3.689364875522646e-55	0.9437112	0.6159206400138528	Monocyte	CIB3	Monocyte
4.019435682792556e-55	0.7807088	0.615880128735191	Monocyte	IRX1	Monocyte
5.2491306832269184e-55	0.9634467	0.6157548801465778	Monocyte	CCDC125	Monocyte
5.408422545136733e-55	0.97928613	0.615740693886541	Monocyte	TIAM2	Monocyte
5.5941581526371204e-55	0.8680046	0.6157248403753246	Monocyte	ZYX	Monocyte
6.241376335880904e-55	0.88778627	0.6156731848387783	Monocyte	TSPO	Monocyte
6.301382704320103e-55	0.940898	0.6156685925855292	Monocyte	CACNB1	Monocyte
6.48961693341605e-55	0.84677994	0.6156546110756373	Monocyte	AL590226.1	Monocyte
7.304300436922285e-55	0.93812877	0.6155992407864628	Monocyte	SPDYE3	Monocyte
8.095441557936546e-55	0.97010314	0.6155506272520688	Monocyte	ASAP1	Monocyte
8.261535508066785e-55	0.9614396	0.6155408869951775	Monocyte	NUP214	Monocyte
8.297563376020501e-55	0.93209416	0.6155387224936462	Monocyte	KCTD5	Monocyte
8.662262093928144e-55	0.96146244	0.6155183937292635	Monocyte	ANKRD36C	Monocyte
8.69239585192853e-55	0.95380014	0.615516638728022	Monocyte	AC027097.1	Monocyte
1.1279121455565699e-54	0.9701325	0.6153941396413538	Monocyte	ADK	Monocyte
1.4613804102775833e-54	0.96386015	0.6152716698047064	Monocyte	USP13	Monocyte
1.5430338546077294e-54	0.96250814	0.6152459882865366	Monocyte	IL1RAP	Monocyte
0.0	0.80816543	0.805638725	NK-cell	KLRD1	NK-cell
0.0	0.73331076	0.7703778	NK-cell	CST7	NK-cell
0.0	0.68392915	0.76655965	NK-cell	CD247	NK-cell
8.998228160727637e-303	0.64107096	0.76459205	NK-cell	KLRC4-KLRK1	NK-cell
2.6836151740708036e-288	0.82444394	0.758185975	NK-cell	IL2RB	NK-cell
1.8827715369434878e-281	0.7248222	0.755086825	NK-cell	PRF1	NK-cell
2.335472783459418e-276	0.7964559	0.752752675	NK-cell	SH2D1B	NK-cell
5.043788902181096e-276	0.7505662	0.752577125	NK-cell	CX3CR1	NK-cell
1.2574766709107126e-270	0.7787999	0.7500858	NK-cell	GNLY	NK-cell
8.733902955856418e-255	0.6127893	0.7426693	NK-cell	TBX21	NK-cell
9.046661318842653e-246	0.83999145	0.738338975	NK-cell	TTC38	NK-cell
1.44879148996912e-240	0.73061645	0.735796625	NK-cell	AC068775.1	NK-cell
1.437980684162312e-226	0.7181229	0.7288212	NK-cell	AC022075.1	NK-cell
1.0349324724097729e-212	0.8136873	0.7217194499999999	NK-cell	PLEK	NK-cell
9.999509875370766e-212	0.8520007	0.721195625	NK-cell	KLRF1	NK-cell
1.081479786560857e-195	0.92968756	0.7126604999999999	NK-cell	AC244502.1	NK-cell
8.839277536037604e-192	0.8017468	0.710523425	NK-cell	AL031283.1	NK-cell
5.253943156237321e-181	0.81613666	0.704523125	NK-cell	CD300A	NK-cell
6.182142146113527e-181	0.8163553	0.704474175	NK-cell	SLAMF7	NK-cell
7.722088464140477e-178	0.8680213	0.7027075	NK-cell	ZEB2	NK-cell
1.3345631954183686e-177	0.94768554	0.7025643	NK-cell	AFF3	NK-cell
5.456364152441153e-169	0.95664406	0.69759875	NK-cell	KCNQ1	NK-cell
2.4755815857605797e-164	0.9204971	0.6948544249999999	NK-cell	MBP	NK-cell
2.8487343495253264e-161	0.78023857	0.6930321500000001	NK-cell	NMUR1	NK-cell
1.3861072211844822e-156	0.93830216	0.6902051	NK-cell	LINC01010	NK-cell
6.394341130099575e-144	0.9375658	0.68234835	NK-cell	ACTN4	NK-cell
1.36862857043448e-142	0.9503037	0.68150125	NK-cell	LINC00877	NK-cell
3.833939134868167e-140	0.8747163	0.679932075	NK-cell	CD244	NK-cell
7.517293176520391e-128	0.94285035	0.671875275	NK-cell	AL078590.2	NK-cell
3.505844666763642e-127	0.9337114	0.6714217	NK-cell	CT69	NK-cell
1.495675712794502e-117	0.8554729	0.66482115	NK-cell	SLC15A4	NK-cell
1.9513010004119747e-115	0.9494933	0.6633338	NK-cell	ST6GALNAC3	NK-cell
1.073992801959015e-113	0.9513839	0.662098875	NK-cell	TNS3	NK-cell
2.014766551596077e-113	0.8736112	0.6618995999999999	NK-cell	STARD3NL	NK-cell
6.560646793718249e-113	0.8432082	0.661529875	NK-cell	FGR	NK-cell
5.200642405356423e-112	0.8310847	0.6608784249999999	NK-cell	SNX18	NK-cell
3.680610821742109e-111	0.9625032	0.66026	NK-cell	AL136456.1	NK-cell
7.501756402667159e-108	0.9385312	0.657854375	NK-cell	MYO1F	NK-cell
2.0739639950893606e-106	0.89399505	0.6567917999999999	NK-cell	HSH2D	NK-cell
1.4944877141080379e-105	0.9543635	0.6561525749999999	NK-cell	CARMIL1	NK-cell
3.0133747409016777e-105	0.94239026	0.6559237	NK-cell	ARHGAP24	NK-cell
1.1591179654891022e-102	0.9419328	0.654002375	NK-cell	MSR1	NK-cell
1.5738637103945077e-102	0.9365428	0.6538987	NK-cell	LINC01170	NK-cell
6.756774332658792e-102	0.9657782	0.653403725	NK-cell	CELF2	NK-cell
2.0343202550865436e-101	0.81523377	0.653032325	NK-cell	P2RY11	NK-cell
2.3338829744668598e-101	0.96229523	0.652983475	NK-cell	AC138123.1	NK-cell
5.999193680446697e-101	0.9477314	0.652671225	NK-cell	AL589693.1	NK-cell
2.5557769788278137e-93	0.936336	0.646771525	NK-cell	AP000561.1	NK-cell
7.778191748494441e-93	0.9458955	0.646389125	NK-cell	AC093916.1	NK-cell
8.42329186456739e-93	0.880125	0.6463584	NK-cell	CTSW	NK-cell
1.1649299844095744e-92	0.95615274	0.6462443	NK-cell	TSPAN18	NK-cell
9.052340576809377e-92	0.9476042	0.645539675	NK-cell	APP	NK-cell
1.7015779070053907e-91	0.9730067	0.6453197	NK-cell	IMMP2L	NK-cell
1.1570908497540143e-90	0.8238792	0.64465325	NK-cell	CXXC5	NK-cell
5.923420629858636e-88	0.9593127	0.642482325	NK-cell	TSHZ2	NK-cell
3.1592003959727443e-86	0.95445395	0.641073075	NK-cell	ROBO2	NK-cell
5.277476943424146e-86	0.95729136	0.6408881750000001	NK-cell	SRGAP3	NK-cell
5.378308481187639e-86	0.92911196	0.64087815	NK-cell	LINC02227	NK-cell
6.426020137647248e-86	0.9475869	0.640811825	NK-cell	ROBO1	NK-cell
7.286262393769466e-85	0.94929576	0.6399457749999999	NK-cell	UBE2E2	NK-cell
6.27567771140787e-83	0.94279605	0.638338825	NK-cell	WDFY4	NK-cell
8.84355078034621e-83	0.89675844	0.6382118999999999	NK-cell	RUNX3	NK-cell
3.121620100250586e-81	0.9676075	0.636910325	NK-cell	FHIT	NK-cell
3.6444749051331317e-81	0.86674714	0.636850775	NK-cell	EFHD2	NK-cell
6.00636912687802e-81	0.9324374	0.6366624	NK-cell	BPIFB2	NK-cell
6.355081113132937e-81	0.9738509	0.63663875	NK-cell	AC034114.2	NK-cell
1.6606224579162066e-80	0.9354005	0.636281675	NK-cell	SGPP2	NK-cell
4.6019286071853287e-79	0.965087	0.635048725	NK-cell	KLHL29	NK-cell
1.0893112402881696e-78	0.946805	0.6347272500000001	NK-cell	CDK14	NK-cell
2.5272778716080315e-78	0.9523615	0.634412475	NK-cell	MAPK10	NK-cell
2.156868107915839e-77	0.950945	0.633608875	NK-cell	LINC01605	NK-cell
2.2859176887686323e-77	0.9486707	0.6335843250000001	NK-cell	AC008415.1	NK-cell
2.4372822404941424e-77	0.9373833	0.6335575499999999	NK-cell	ADGRG5	NK-cell
2.7393628436372817e-77	0.9448285	0.6335111	NK-cell	PARD3B	NK-cell
2.9188218361671777e-77	0.8293594	0.6334846000000001	NK-cell	TBKBP1	NK-cell
3.261692207643397e-77	0.9485032	0.633440325	NK-cell	PCDH15	NK-cell
6.1224277410545e-77	0.950454	0.6331965749999999	NK-cell	CDH12	NK-cell
2.5354561696776767e-76	0.96271545	0.632660825	NK-cell	CACNA1C	NK-cell
7.16308374424681e-76	0.9404936	0.6322645	NK-cell	LINC02377	NK-cell
1.0102356547429985e-75	0.9424727	0.63213215	NK-cell	C5orf67	NK-cell
3.2133348750918e-75	0.94518787	0.631689475	NK-cell	CD36	NK-cell
6.788277904050517e-75	0.9276311	0.6314033750000001	NK-cell	CMC1	NK-cell
2.596159620308416e-74	0.95180744	0.630890775	NK-cell	RETREG1	NK-cell
9.245315054041045e-74	0.95169973	0.630400875	NK-cell	CADM2	NK-cell
1.4505322433922583e-73	0.95194715	0.630225975	NK-cell	HHAT	NK-cell
3.430164745956054e-73	0.9519939	0.629893475	NK-cell	PLEKHA7	NK-cell
1.1872588387462934e-72	0.95268	0.629410925	NK-cell	LHFPL6	NK-cell
1.448329588743114e-72	0.95949495	0.6293318	NK-cell	KCNN3	NK-cell
3.7364929596872457e-72	0.91945636	0.628963425	NK-cell	IL18RAP	NK-cell
8.299361757479079e-72	0.9537184	0.6286470749999999	NK-cell	LINC01692	NK-cell
1.0699880530719646e-71	0.92965126	0.628543675	NK-cell	ZBTB16	NK-cell
6.84880192490687e-71	0.95332277	0.627811975	NK-cell	MACROD2	NK-cell
2.4361686994754397e-70	0.95339155	0.6273113	NK-cell	MARCHF1	NK-cell
2.6841145616778247e-70	0.9479483	0.627270975	NK-cell	AL049634.2	NK-cell
6.643252956273397e-70	0.9594557	0.62691315	NK-cell	ANK3	NK-cell
1.0975294668285514e-69	0.95478654	0.62671345	NK-cell	CTNNA2	NK-cell
1.8404652355623657e-69	0.9641597	0.626507575	NK-cell	OSBPL10	NK-cell
2.085438221901527e-69	0.95300883	0.626456	NK-cell	EYS	NK-cell
2.4912561432031285e-69	0.94613725	0.626383575	NK-cell	CSMD3	NK-cell
2.660651719953673e-69	0.9527877	0.626355325	NK-cell	LRRC4C	NK-cell
3.9826073675808655e-69	0.9563089	0.6261915250000001	NK-cell	LINC00536	NK-cell
7.682046614551381e-69	0.9530323	0.625927225	NK-cell	AC012494.1	NK-cell
8.316817180297742e-69	0.9544236	0.62589355	NK-cell	LRRTM4	NK-cell
8.917018361129059e-69	0.96823436	0.6258637250000001	NK-cell	FRMD4A	NK-cell
1.4740637376282833e-68	0.94532084	0.625662275	NK-cell	LINC00351	NK-cell
4.238944255316642e-68	0.9664431	0.6252381499999999	NK-cell	SDK2	NK-cell
4.3123326981261465e-68	0.95115525	0.6252291249999999	NK-cell	SEMA3A	NK-cell
6.718612836188786e-68	0.9504275	0.625050325	NK-cell	PTPRD	NK-cell
1.435696282802537e-67	0.9558143	0.6247450999999999	NK-cell	PPFIBP1	NK-cell
2.2006420184292367e-67	0.9644918	0.6245700000000001	NK-cell	TMTC2	NK-cell
2.3642883827110174e-67	0.9588809	0.6245391499999999	NK-cell	GRK3	NK-cell
6.05962947864347e-67	0.9547272	0.624157625	NK-cell	FSTL5	NK-cell
6.577171835044552e-67	0.9502649	0.6241226000000001	NK-cell	GRID2	NK-cell
2.2293796001828826e-66	0.7626437	0.623629325	NK-cell	S1PR5	NK-cell
2.420227928815632e-66	0.95020115	0.6235941	NK-cell	ZFPM2	NK-cell
3.060136177793573e-66	0.94860643	0.623495275	NK-cell	NBEA	NK-cell
6.007267769502203e-66	0.90530545	0.6232186000000001	NK-cell	NCR1	NK-cell
9.427849953993039e-66	0.94927984	0.6230341	NK-cell	LINC02008	NK-cell
1.798713584424468e-65	0.9466704	0.622766	NK-cell	PCDH9	NK-cell
1.8216764354758854e-65	0.9073715	0.622758825	NK-cell	APOBEC3G	NK-cell
8.598594805870207e-65	0.96160614	0.622123125	NK-cell	PKD1L1	NK-cell
1.2360538677978788e-64	0.94372284	0.621972925	NK-cell	KHDRBS2	NK-cell
1.2583406506416243e-64	0.9565778	0.621963625	NK-cell	SGCZ	NK-cell
1.866780123440575e-64	0.9463284	0.621798375	NK-cell	AL138694.1	NK-cell
2.2121458862389838e-64	0.9498685	0.621726925	NK-cell	MIR924HG	NK-cell
3.918671144015404e-64	0.9496471	0.6214886749999999	NK-cell	ZFPM2-AS1	NK-cell
1.4343172389999702e-63	0.9588314	0.620947475	NK-cell	AC019117.1	NK-cell
1.535827633237063e-63	0.95301485	0.620917375	NK-cell	AC007100.1	NK-cell
2.130357543112102e-63	0.9524348	0.620780525	NK-cell	CDH18	NK-cell
2.2035792232937357e-63	0.94686353	0.620764675	NK-cell	LINC02223	NK-cell
1.2146515614858102e-62	0.97036916	0.6200544250000001	NK-cell	SDK1	NK-cell
1.2500030167778963e-62	0.9489678	0.6200406249999999	NK-cell	DGKB	NK-cell
1.7503399668310354e-62	0.92647195	0.6198988999999999	NK-cell	OSTF1	NK-cell
2.9397438555761475e-62	0.9370884	0.619681325	NK-cell	LINC02217	NK-cell
4.6158516017639284e-62	0.952223	0.6194914499999999	NK-cell	ADGRL3	NK-cell
5.776125753251366e-62	0.8505109	0.6193941749999999	NK-cell	SLC9A3R1	NK-cell
5.794827339282602e-62	0.943701	0.619390975	NK-cell	NEGR1	NK-cell
7.31735857170797e-62	0.9619471	0.6192917250000001	NK-cell	FMN1	NK-cell
7.841723676011123e-62	0.9494296	0.619260975	NK-cell	LINC01725	NK-cell
8.554297785086593e-62	0.9664093	0.6192228	NK-cell	LINC02613	NK-cell
8.711341202281566e-62	0.96839297	0.619213375	NK-cell	CSMD1	NK-cell
1.1094830060286292e-61	0.95294684	0.619110425	NK-cell	AC006305.1	NK-cell
1.3198005380508105e-61	0.94710606	0.6190359750000001	NK-cell	AL353595.1	NK-cell
1.8459890784276554e-61	0.9579779	0.61889005	NK-cell	AC083864.5	NK-cell
3.124672071843383e-61	0.964064	0.618667475	NK-cell	SYN3	NK-cell
7.987429983923373e-61	0.95700896	0.618269175	NK-cell	WDR64	NK-cell
1.423370062103616e-60	0.96903026	0.6180237500000001	NK-cell	BCL2L14	NK-cell
1.8691756701255434e-60	0.94153	0.6179069	NK-cell	AC008163.1	NK-cell
7.38901804909874e-60	0.9645959	0.6173211	NK-cell	AC008691.1	NK-cell
9.002273679193565e-60	0.9494487	0.61723545	NK-cell	AC025470.2	NK-cell
1.3345123684408295e-59	0.95472515	0.617066275	NK-cell	AC007402.1	NK-cell
2.0017788002666316e-59	0.9596308	0.6168901	NK-cell	WWC1	NK-cell
2.3023579349375214e-59	0.94544715	0.616828725	NK-cell	AC079772.1	NK-cell
2.5725192195445437e-59	0.9525553	0.616779675	NK-cell	RIN3	NK-cell
3.50393734665045e-59	0.95178646	0.61664605	NK-cell	TMEM232	NK-cell
3.6922602080536923e-59	0.9457066	0.6166219749999999	NK-cell	AC015631.1	NK-cell
1.0055979478555274e-58	0.94775265	0.61618705	NK-cell	AL442163.1	NK-cell
1.0055979478555274e-58	0.9531103	0.61618635	NK-cell	LPCAT1	NK-cell
1.1093552004083183e-58	0.9512272	0.61614255	NK-cell	FAT3	NK-cell
1.3613628763747044e-58	0.97635806	0.6160530249999999	NK-cell	GTF2IRD1	NK-cell
1.9987240376912092e-58	0.96334696	0.615886375	NK-cell	LINC01524	NK-cell
2.14461678481138e-58	0.95303404	0.615853225	NK-cell	GPM6A	NK-cell
2.14461678481138e-58	0.94504154	0.61585275	NK-cell	GALNT14	NK-cell
2.6112628217915142e-58	0.9430214	0.6157664	NK-cell	AC079380.1	NK-cell
3.0000633192076027e-58	0.9574784	0.615705	NK-cell	BTBD11	NK-cell
4.724510638272193e-58	0.95731723	0.61550765	NK-cell	CCDC88C	NK-cell
6.0045917138826106e-58	0.9516825	0.61540255	NK-cell	GNAI1	NK-cell
6.672057865931328e-58	0.96989787	0.6153554000000001	NK-cell	KIF16B	NK-cell
7.797127543990586e-58	0.9539635	0.61528645	NK-cell	LINC02073	NK-cell
8.35173910956391e-58	0.939511	0.615255125	NK-cell	ZNF804A	NK-cell
1.0826348879748849e-57	0.97120506	0.6151412749999999	NK-cell	TP63	NK-cell
1.427831166880919e-57	0.97001237	0.6150198499999999	NK-cell	TIAM1	NK-cell
1.6482836465686785e-57	0.9582681	0.6149544250000001	NK-cell	AL033523.1	NK-cell
2.1285717981594465e-57	0.95578736	0.61484195	NK-cell	LINC02052	NK-cell
2.1674515943663773e-57	0.9524336	0.6148325	NK-cell	USH2A	NK-cell
2.6991897864975154e-57	0.76560384	0.6147341	NK-cell	EOMES	NK-cell
5.320009060306852e-57	0.95262885	0.6144359500000001	NK-cell	MGAT4C	NK-cell
1.23655384430772e-56	0.96265745	0.614066625	NK-cell	MIR99AHG	NK-cell
1.2390374163662246e-56	0.9530612	0.614064175	NK-cell	COL5A2	NK-cell
1.4711239749214605e-56	0.95618737	0.6139876	NK-cell	ANKFN1	NK-cell
1.5524292611769958e-56	0.952761	0.613962525	NK-cell	AC109466.1	NK-cell
2.103015385335432e-56	0.9273353	0.6138251	NK-cell	TRGC2	NK-cell
2.909780357904749e-56	0.9521397	0.613679825	NK-cell	MOB3B	NK-cell
3.552136451957932e-56	0.9527924	0.61359085	NK-cell	AC119674.2	NK-cell
4.432810242978291e-56	0.9548488	0.61349215	NK-cell	AC021134.1	NK-cell
4.554875214072398e-56	0.9228262	0.6134787	NK-cell	FCRL6	NK-cell
4.574408742289981e-56	0.969594	0.6134753000000001	NK-cell	CEP112	NK-cell
5.370881568556833e-56	0.95501983	0.6134033	NK-cell	GRM5	NK-cell
5.844316232932958e-56	0.9662644	0.6133646749999999	NK-cell	UNQ6494	NK-cell
6.708205356430822e-56	0.94784766	0.6133025750000001	NK-cell	CYYR1-AS1	NK-cell
7.196536861377897e-56	0.9595382	0.613270175	NK-cell	LINC01374	NK-cell
7.694938428279496e-56	0.9540687	0.613239225	NK-cell	LINC01322	NK-cell
7.935307837976871e-56	0.9474846	0.6132242	NK-cell	LINC01266	NK-cell
8.030316376659239e-56	0.9505162	0.613217475	NK-cell	AC115622.1	NK-cell
8.396420978788074e-56	0.95251584	0.613196375	NK-cell	SLC8A1	NK-cell
1.0098319628742307e-55	0.9348042	0.61311365	NK-cell	LINC02232	NK-cell
1.0640907114861437e-55	0.9509763	0.6130891249999999	NK-cell	CDH9	NK-cell
1.100086538215794e-55	0.96003324	0.613073	NK-cell	IRAG1	NK-cell
1.4515038264882685e-55	0.954496	0.6129493500000001	NK-cell	CNTN5	NK-cell
1.6133796544498182e-55	0.95590323	0.61290125	NK-cell	SAMD4A	NK-cell
